order_id,order_date,book_id,quantity,customer_id,genre,sale_price
47490,01.10.2018,767,1,699738,nonfiction,454
108693,01.10.2018,598,1,256295,genre fiction,259
108693,01.10.2018,618,1,256295,genre fiction,129
124348,01.10.2018,515,1,440732,genre fiction,64
124348,01.10.2018,692,1,440732,fiction,584
160494,01.10.2018,674,1,720683,genre fiction,64
172833,01.10.2018,648,1,228415,genre fiction,499
172833,01.10.2018,694,1,228415,genre fiction,64
172833,01.10.2018,774,1,228415,genre fiction,844
174458,01.10.2018,629,1,53379,genre fiction,64
174458,01.10.2018,680,1,53379,genre fiction,324
174458,01.10.2018,957,1,53379,fiction,692
500827,01.10.2018,690,1,22126,genre fiction,475
599607,01.10.2018,586,1,153827,genre fiction,649
643107,01.10.2018,614,1,218731,genre fiction,692
746375,01.10.2018,417,1,187373,genre fiction,64
746375,01.10.2018,620,1,187373,genre fiction,259
746375,01.10.2018,636,1,187373,genre fiction,64
746375,01.10.2018,699,1,187373,genre fiction,64
746375,01.10.2018,765,1,187373,genre fiction,64
760883,01.10.2018,604,1,683458,fiction,194
760883,01.10.2018,638,1,683458,genre fiction,586
760883,01.10.2018,720,1,683458,genre fiction,259
760883,01.10.2018,721,1,683458,fiction,519
760883,01.10.2018,732,1,683458,nonfiction,938
761505,01.10.2018,578,1,254262,genre fiction,714
761505,01.10.2018,603,1,254262,genre fiction,259
761505,01.10.2018,610,1,254262,genre fiction,64
818846,01.10.2018,729,2,5453,genre fiction,259
909360,01.10.2018,679,1,372951,genre fiction,64
909360,01.10.2018,734,1,372951,nonfiction,324
951395,01.10.2018,884,1,491537,genre fiction,64
1158128,01.10.2018,618,1,545296,genre fiction,129
1158128,01.10.2018,769,2,545296,genre fiction,64
1228911,01.10.2018,640,2,403011,genre fiction,194
1228911,01.10.2018,696,1,403011,genre fiction,419
1282053,01.10.2018,675,1,666678,genre fiction,499
11122,02.10.2018,611,1,80094,children,161
73033,02.10.2018,747,1,578558,genre fiction,194
140922,02.10.2018,646,1,491789,genre fiction,259
140922,02.10.2018,694,1,491789,genre fiction,64
147930,02.10.2018,602,1,108599,genre fiction,324
147930,02.10.2018,621,1,108599,genre fiction,64
147930,02.10.2018,732,1,108599,nonfiction,938
227463,02.10.2018,924,1,343091,genre fiction,64
335601,02.10.2018,664,1,413687,genre fiction,194
418205,02.10.2018,603,1,55621,genre fiction,259
418205,02.10.2018,607,1,55621,genre fiction,194
470929,02.10.2018,695,1,686443,genre fiction,727
470929,02.10.2018,756,1,686443,genre fiction,649
470929,02.10.2018,774,2,686443,genre fiction,844
490504,02.10.2018,590,1,457117,genre fiction,341
490504,02.10.2018,752,1,457117,genre fiction,499
689047,02.10.2018,592,1,405455,genre fiction,451
859339,02.10.2018,593,1,170883,genre fiction,519
859339,02.10.2018,667,1,170883,genre fiction,194
873815,02.10.2018,596,1,255290,genre fiction,259
873815,02.10.2018,897,2,255290,nonfiction,779
901358,02.10.2018,610,1,538607,genre fiction,64
901358,02.10.2018,653,1,538607,genre fiction,64
901358,02.10.2018,728,1,538607,nonfiction,844
940214,02.10.2018,179,1,327638,genre fiction,259
940214,02.10.2018,506,1,327638,genre fiction,129
950749,02.10.2018,617,1,221187,genre fiction,246
950749,02.10.2018,642,1,221187,genre fiction,64
1001946,02.10.2018,707,1,711605,genre fiction,925
1001946,02.10.2018,776,1,711605,genre fiction,194
21348,03.10.2018,617,1,533462,genre fiction,246
21348,03.10.2018,670,1,533462,nonfiction,64
127193,03.10.2018,769,1,562478,genre fiction,64
193349,03.10.2018,675,1,180842,genre fiction,499
238577,03.10.2018,737,1,601217,nonfiction,64
443460,03.10.2018,425,1,40233,genre fiction,499
443460,03.10.2018,615,1,40233,nonfiction,64
473330,03.10.2018,542,1,422275,genre fiction,64
473330,03.10.2018,581,1,422275,genre fiction,64
743371,03.10.2018,617,1,478045,genre fiction,246
743371,03.10.2018,640,1,478045,genre fiction,194
743371,03.10.2018,670,1,478045,nonfiction,64
763616,03.10.2018,84,2,236079,genre fiction,64
763616,03.10.2018,713,1,236079,genre fiction,194
766827,03.10.2018,677,1,367100,nonfiction,349
766827,03.10.2018,833,1,367100,genre fiction,519
796175,03.10.2018,647,1,522171,genre fiction,519
796175,03.10.2018,667,2,522171,genre fiction,194
796175,03.10.2018,717,2,522171,nonfiction,129
796175,03.10.2018,876,1,522171,nonfiction,389
1228942,03.10.2018,621,1,23554,genre fiction,64
1282477,03.10.2018,750,1,334959,nonfiction,349
14414,04.10.2018,747,2,11749,genre fiction,194
286813,04.10.2018,645,1,114600,genre fiction,584
286813,04.10.2018,885,1,114600,genre fiction,714
294069,04.10.2018,6,1,629525,genre fiction,324
294069,04.10.2018,788,2,629525,genre fiction,259
294069,04.10.2018,898,1,629525,fiction,259
311687,04.10.2018,637,1,379353,genre fiction,623
356352,04.10.2018,455,1,253510,nonfiction,503
437983,04.10.2018,622,1,445087,nonfiction,64
727441,04.10.2018,583,1,661795,genre fiction,259
729412,04.10.2018,581,1,377686,genre fiction,64
729412,04.10.2018,582,1,377686,genre fiction,475
729412,04.10.2018,592,1,377686,genre fiction,451
729412,04.10.2018,626,1,377686,children,451
729412,04.10.2018,697,1,377686,children,360
894753,04.10.2018,19,1,213224,genre fiction,129
894753,04.10.2018,583,1,213224,genre fiction,259
1015110,04.10.2018,631,1,22340,genre fiction,431
1015110,04.10.2018,644,1,22340,genre fiction,64
1149180,04.10.2018,484,1,16759,fiction,324
1149180,04.10.2018,602,1,16759,genre fiction,324
1149180,04.10.2018,649,1,16759,genre fiction,64
1149180,04.10.2018,712,1,16759,nonfiction,454
36476,05.10.2018,650,1,289164,children,360
49803,05.10.2018,405,1,518684,genre fiction,545
49803,05.10.2018,572,1,518684,genre fiction,389
283586,05.10.2018,739,1,506588,genre fiction,602
359609,05.10.2018,769,2,699186,genre fiction,64
487640,05.10.2018,642,1,81748,genre fiction,64
488625,05.10.2018,581,1,456892,genre fiction,64
514108,05.10.2018,699,1,382222,genre fiction,64
657164,05.10.2018,621,1,711264,genre fiction,64
657164,05.10.2018,651,1,711264,genre fiction,64
944108,05.10.2018,636,1,586726,genre fiction,64
944108,05.10.2018,653,2,586726,genre fiction,64
944108,05.10.2018,704,1,586726,nonfiction,623
944108,05.10.2018,753,1,586726,genre fiction,194
997654,05.10.2018,690,1,242669,genre fiction,475
1081976,05.10.2018,691,1,185307,genre fiction,194
1081976,05.10.2018,692,1,185307,fiction,584
1168208,05.10.2018,709,1,191855,nonfiction,194
1261417,05.10.2018,914,1,40440,nonfiction,64
53143,06.10.2018,664,1,618294,genre fiction,194
110147,06.10.2018,648,1,46233,genre fiction,499
110147,06.10.2018,689,2,46233,genre fiction,475
171441,06.10.2018,532,1,426739,genre fiction,194
171441,06.10.2018,651,1,426739,genre fiction,64
210145,06.10.2018,531,1,282874,genre fiction,259
281478,06.10.2018,647,1,219532,genre fiction,519
342075,06.10.2018,599,2,152565,genre fiction,389
342075,06.10.2018,693,1,152565,genre fiction,194
369938,06.10.2018,602,1,68311,genre fiction,324
454149,06.10.2018,637,1,286994,genre fiction,623
454149,06.10.2018,755,1,286994,genre fiction,64
512532,06.10.2018,615,1,522509,nonfiction,64
512532,06.10.2018,661,1,522509,genre fiction,129
512532,06.10.2018,932,1,522509,genre fiction,259
607541,06.10.2018,626,1,1466,children,451
607541,06.10.2018,741,1,1466,genre fiction,259
620126,06.10.2018,492,1,234912,fiction,324
653530,06.10.2018,401,1,416511,nonfiction,389
817075,06.10.2018,746,1,110802,genre fiction,443
924779,06.10.2018,381,1,230484,fiction,129
933456,06.10.2018,617,1,479656,genre fiction,246
1038645,06.10.2018,589,1,514037,genre fiction,324
1038645,06.10.2018,643,1,514037,genre fiction,519
1112421,06.10.2018,651,1,721669,genre fiction,64
1112421,06.10.2018,698,1,721669,genre fiction,64
1185751,06.10.2018,690,1,271785,genre fiction,475
1185751,06.10.2018,796,1,271785,fiction,64
1206943,06.10.2018,370,1,652250,genre fiction,259
1206943,06.10.2018,410,1,652250,genre fiction,129
1206943,06.10.2018,602,2,652250,genre fiction,324
1206943,06.10.2018,670,1,652250,nonfiction,64
1206943,06.10.2018,692,1,652250,fiction,584
228770,07.10.2018,589,1,371745,genre fiction,324
229850,07.10.2018,620,1,623582,genre fiction,259
229850,07.10.2018,649,1,623582,genre fiction,64
244251,07.10.2018,590,1,342908,genre fiction,341
269861,07.10.2018,696,1,304941,genre fiction,419
283994,07.10.2018,582,1,438646,genre fiction,475
283994,07.10.2018,654,1,438646,genre fiction,519
283994,07.10.2018,748,1,438646,genre fiction,324
353709,07.10.2018,529,1,146414,genre fiction,259
353709,07.10.2018,686,1,146414,nonfiction,196
353709,07.10.2018,749,1,146414,genre fiction,64
440875,07.10.2018,731,1,199498,genre fiction,64
505420,07.10.2018,696,1,251927,genre fiction,419
505420,07.10.2018,728,1,251927,nonfiction,844
505420,07.10.2018,937,1,251927,nonfiction,714
658518,07.10.2018,605,3,735164,genre fiction,194
658518,07.10.2018,629,2,735164,genre fiction,64
658518,07.10.2018,933,1,735164,nonfiction,64
688001,07.10.2018,652,1,75505,genre fiction,64
800112,07.10.2018,607,1,183776,genre fiction,194
886733,07.10.2018,612,2,268364,genre fiction,194
1089949,07.10.2018,607,1,713097,genre fiction,194
99193,08.10.2018,593,1,31453,genre fiction,519
205151,08.10.2018,631,1,486814,genre fiction,431
205151,08.10.2018,646,1,486814,genre fiction,259
205151,08.10.2018,719,1,486814,children,399
262515,08.10.2018,594,1,700900,genre fiction,399
528527,08.10.2018,731,1,282092,genre fiction,64
528527,08.10.2018,922,1,282092,genre fiction,194
528932,08.10.2018,616,1,178823,nonfiction,129
589250,08.10.2018,737,1,426640,nonfiction,64
589287,08.10.2018,203,1,524920,genre fiction,194
589287,08.10.2018,382,1,524920,nonfiction,649
589287,08.10.2018,590,1,524920,genre fiction,341
697123,08.10.2018,713,1,694987,genre fiction,194
1117206,08.10.2018,650,1,386955,children,360
1117206,08.10.2018,698,1,386955,genre fiction,64
1117206,08.10.2018,752,1,386955,genre fiction,499
112709,09.10.2018,379,1,695752,nonfiction,613
162998,09.10.2018,682,1,361730,genre fiction,558
209376,09.10.2018,579,1,413469,genre fiction,443
209376,09.10.2018,681,1,413469,genre fiction,194
209376,09.10.2018,857,1,413469,nonfiction,558
367306,09.10.2018,672,1,702482,fiction,591
367306,09.10.2018,677,3,702482,nonfiction,349
419864,09.10.2018,50,1,422314,genre fiction,558
419864,09.10.2018,615,2,422314,nonfiction,64
419864,09.10.2018,650,1,422314,children,360
614963,09.10.2018,717,1,306552,nonfiction,129
906028,09.10.2018,602,1,37542,genre fiction,324
906028,09.10.2018,620,1,37542,genre fiction,259
982639,09.10.2018,688,1,674858,genre fiction,64
982639,09.10.2018,755,1,674858,genre fiction,64
1047265,09.10.2018,43,1,536015,genre fiction,129
1047265,09.10.2018,622,1,536015,nonfiction,64
1047265,09.10.2018,667,1,536015,genre fiction,194
1055921,09.10.2018,618,1,102751,genre fiction,129
1055921,09.10.2018,639,1,102751,genre fiction,64
1055921,09.10.2018,692,1,102751,fiction,584
1101798,09.10.2018,634,1,653518,genre fiction,259
1101798,09.10.2018,771,1,653518,genre fiction,259
1220998,09.10.2018,1,1,168493,genre fiction,317
1220998,09.10.2018,627,1,168493,genre fiction,746
1220998,09.10.2018,646,1,168493,genre fiction,259
1220998,09.10.2018,651,1,168493,genre fiction,64
1220998,09.10.2018,781,1,168493,genre fiction,324
1274665,09.10.2018,629,1,666180,genre fiction,64
1274665,09.10.2018,689,1,666180,genre fiction,475
44612,10.10.2018,759,1,563005,genre fiction,259
175030,10.10.2018,600,1,282958,nonfiction,423
175030,10.10.2018,615,3,282958,nonfiction,64
175030,10.10.2018,615,1,282958,nonfiction,64
263298,10.10.2018,596,1,12742,genre fiction,259
263298,10.10.2018,653,1,12742,genre fiction,64
263298,10.10.2018,771,1,12742,genre fiction,259
314748,10.10.2018,936,1,27645,genre fiction,798
339948,10.10.2018,360,1,386594,nonfiction,194
339948,10.10.2018,666,1,386594,nonfiction,649
567089,10.10.2018,659,2,458995,genre fiction,389
567089,10.10.2018,722,1,458995,genre fiction,194
567089,10.10.2018,763,1,458995,children,389
823821,10.10.2018,590,1,189089,genre fiction,341
1050409,10.10.2018,196,1,151233,genre fiction,714
1050409,10.10.2018,667,1,151233,genre fiction,194
1050409,10.10.2018,739,1,151233,genre fiction,602
1050409,10.10.2018,750,1,151233,nonfiction,349
1101638,10.10.2018,737,1,53850,nonfiction,64
1126487,10.10.2018,638,1,66659,genre fiction,586
1191620,10.10.2018,497,1,113621,genre fiction,64
1191620,10.10.2018,518,1,113621,genre fiction,129
1191620,10.10.2018,615,1,113621,nonfiction,64
1194213,10.10.2018,776,1,478236,genre fiction,194
1208705,10.10.2018,475,1,122599,genre fiction,828
1208705,10.10.2018,781,1,122599,genre fiction,324
42783,11.10.2018,602,1,198402,genre fiction,324
42783,11.10.2018,697,1,198402,children,360
42783,11.10.2018,704,1,198402,nonfiction,623
480070,11.10.2018,628,1,680686,genre fiction,399
480070,11.10.2018,633,1,680686,genre fiction,64
480070,11.10.2018,639,3,680686,genre fiction,64
480070,11.10.2018,706,1,680686,genre fiction,324
517165,11.10.2018,148,1,260356,genre fiction,488
517165,11.10.2018,598,1,260356,genre fiction,259
517165,11.10.2018,629,1,260356,genre fiction,64
521181,11.10.2018,630,1,547282,genre fiction,585
521181,11.10.2018,650,1,547282,children,360
692499,11.10.2018,607,1,202061,genre fiction,194
692499,11.10.2018,705,1,202061,fiction,129
693993,11.10.2018,593,1,726469,genre fiction,519
693993,11.10.2018,596,1,726469,genre fiction,259
693993,11.10.2018,629,1,726469,genre fiction,64
824054,11.10.2018,688,1,186250,genre fiction,64
942889,11.10.2018,604,1,92184,fiction,194
942889,11.10.2018,634,1,92184,genre fiction,259
977589,11.10.2018,129,1,85472,nonfiction,129
977589,11.10.2018,667,1,85472,genre fiction,194
1080893,11.10.2018,682,1,494812,genre fiction,558
1093717,11.10.2018,529,2,113747,genre fiction,259
1116555,11.10.2018,762,1,367443,genre fiction,64
1174950,11.10.2018,633,1,541424,genre fiction,64
1194398,11.10.2018,633,1,672903,genre fiction,64
1194398,11.10.2018,734,1,672903,nonfiction,324
1194398,11.10.2018,736,1,672903,genre fiction,779
1194398,11.10.2018,767,1,672903,nonfiction,454
1194398,11.10.2018,823,1,672903,genre fiction,324
1194398,11.10.2018,900,1,672903,genre fiction,194
1222618,11.10.2018,601,1,229051,genre fiction,577
1222618,11.10.2018,678,1,229051,genre fiction,714
1222618,11.10.2018,893,1,229051,genre fiction,194
1222618,11.10.2018,972,1,229051,genre fiction,194
4763,12.10.2018,581,1,481428,genre fiction,64
10680,12.10.2018,449,1,275022,genre fiction,129
10680,12.10.2018,650,1,275022,children,360
10680,12.10.2018,724,1,275022,genre fiction,64
41393,12.10.2018,629,2,40241,genre fiction,64
57356,12.10.2018,649,1,222776,genre fiction,64
57356,12.10.2018,671,1,222776,genre fiction,428
57356,12.10.2018,677,1,222776,nonfiction,349
259131,12.10.2018,210,1,247187,genre fiction,745
259131,12.10.2018,764,1,247187,genre fiction,64
491226,12.10.2018,584,1,578356,fiction,259
724517,12.10.2018,679,1,50762,genre fiction,64
777047,12.10.2018,486,1,503392,genre fiction,451
777047,12.10.2018,581,2,503392,genre fiction,64
777047,12.10.2018,643,1,503392,genre fiction,519
804450,12.10.2018,641,1,114070,genre fiction,64
808501,12.10.2018,702,1,127430,genre fiction,389
821368,12.10.2018,561,1,579472,genre fiction,475
821368,12.10.2018,735,1,579472,genre fiction,650
904402,12.10.2018,434,2,548407,genre fiction,64
904402,12.10.2018,581,1,548407,genre fiction,64
970490,12.10.2018,751,1,635048,genre fiction,389
970490,12.10.2018,774,1,635048,genre fiction,844
970490,12.10.2018,847,1,635048,genre fiction,259
989697,12.10.2018,489,1,264503,genre fiction,454
989697,12.10.2018,652,1,264503,genre fiction,64
991409,12.10.2018,600,1,187187,nonfiction,423
991409,12.10.2018,643,1,187187,genre fiction,519
1182270,12.10.2018,97,1,733945,genre fiction,64
1182270,12.10.2018,749,1,733945,genre fiction,64
1245927,12.10.2018,626,1,444861,children,451
209917,13.10.2018,707,1,167503,genre fiction,925
244709,13.10.2018,408,1,580005,genre fiction,194
244709,13.10.2018,739,1,580005,genre fiction,602
421442,13.10.2018,733,1,237568,genre fiction,194
422638,13.10.2018,652,1,54745,genre fiction,64
438458,13.10.2018,519,1,201543,genre fiction,467
438458,13.10.2018,653,1,201543,genre fiction,64
438458,13.10.2018,663,1,201543,genre fiction,259
438458,13.10.2018,680,1,201543,genre fiction,324
438458,13.10.2018,691,1,201543,genre fiction,194
438458,13.10.2018,734,1,201543,nonfiction,324
451094,13.10.2018,737,1,515163,nonfiction,64
451094,13.10.2018,738,1,515163,genre fiction,194
533068,13.10.2018,386,1,496600,genre fiction,324
533068,13.10.2018,769,1,496600,genre fiction,64
551977,13.10.2018,630,1,263278,genre fiction,585
551977,13.10.2018,705,1,263278,fiction,129
551977,13.10.2018,706,1,263278,genre fiction,324
551977,13.10.2018,866,1,263278,nonfiction,162
651547,13.10.2018,772,1,102491,nonfiction,584
657768,13.10.2018,590,2,293500,genre fiction,341
657768,13.10.2018,737,1,293500,nonfiction,64
657768,13.10.2018,791,1,293500,genre fiction,194
1036929,13.10.2018,421,1,71940,genre fiction,64
1036929,13.10.2018,611,1,71940,children,161
1170630,13.10.2018,606,1,20253,fiction,194
1188428,13.10.2018,689,1,639162,genre fiction,475
1188428,13.10.2018,767,1,639162,nonfiction,454
1277016,13.10.2018,619,1,646353,genre fiction,828
130247,14.10.2018,538,1,401786,genre fiction,499
176920,14.10.2018,587,1,585161,genre fiction,324
176920,14.10.2018,684,1,585161,nonfiction,194
310095,14.10.2018,690,1,644940,genre fiction,475
310095,14.10.2018,708,2,644940,genre fiction,621
324069,14.10.2018,598,1,169219,genre fiction,259
324069,14.10.2018,658,2,169219,genre fiction,64
436743,14.10.2018,595,1,626810,nonfiction,585
480007,14.10.2018,668,1,9412,genre fiction,64
595029,14.10.2018,772,1,352833,nonfiction,584
622890,14.10.2018,647,1,511475,genre fiction,519
622890,14.10.2018,677,1,511475,nonfiction,349
622890,14.10.2018,752,1,511475,genre fiction,499
627573,14.10.2018,666,1,548928,nonfiction,649
749305,14.10.2018,687,3,625522,genre fiction,194
749305,14.10.2018,690,1,625522,genre fiction,475
797755,14.10.2018,612,2,243371,genre fiction,194
797755,14.10.2018,623,1,243371,genre fiction,64
797755,14.10.2018,693,1,243371,genre fiction,194
798934,14.10.2018,733,2,146267,genre fiction,194
798934,14.10.2018,773,1,146267,nonfiction,583
815523,14.10.2018,750,2,356492,nonfiction,349
1155922,14.10.2018,677,2,111398,nonfiction,349
1190688,14.10.2018,613,1,559048,genre fiction,129
1277035,14.10.2018,695,2,455209,genre fiction,727
1277035,14.10.2018,749,3,455209,genre fiction,64
149354,15.10.2018,675,1,660947,genre fiction,499
149354,15.10.2018,771,1,660947,genre fiction,259
293496,15.10.2018,772,1,326955,nonfiction,584
363487,15.10.2018,599,1,606306,genre fiction,389
363487,15.10.2018,637,1,606306,genre fiction,623
363487,15.10.2018,778,1,606306,genre fiction,519
415822,15.10.2018,715,1,151748,genre fiction,259
429997,15.10.2018,711,1,392079,genre fiction,259
515909,15.10.2018,652,1,216387,genre fiction,64
515909,15.10.2018,697,1,216387,children,360
671068,15.10.2018,660,1,600892,genre fiction,64
803306,15.10.2018,754,1,84392,genre fiction,259
835291,15.10.2018,392,1,396041,genre fiction,324
835291,15.10.2018,560,1,396041,genre fiction,194
835291,15.10.2018,585,1,396041,genre fiction,194
935518,15.10.2018,3,1,423063,genre fiction,564
1144755,15.10.2018,631,1,21855,genre fiction,431
1228749,15.10.2018,554,1,647323,genre fiction,64
1228749,15.10.2018,643,1,647323,genre fiction,519
1256205,15.10.2018,589,2,2872,genre fiction,324
1256205,15.10.2018,594,1,2872,genre fiction,399
42743,16.10.2018,679,1,70474,genre fiction,64
42743,16.10.2018,774,1,70474,genre fiction,844
49648,16.10.2018,622,1,100072,nonfiction,64
49648,16.10.2018,708,1,100072,genre fiction,621
49648,16.10.2018,731,1,100072,genre fiction,64
160934,16.10.2018,707,1,147724,genre fiction,925
202087,16.10.2018,544,1,598978,genre fiction,284
202087,16.10.2018,642,1,598978,genre fiction,64
215606,16.10.2018,374,1,589777,genre fiction,519
215606,16.10.2018,608,1,589777,genre fiction,389
215606,16.10.2018,710,1,589777,children,480
261097,16.10.2018,460,1,540582,genre fiction,64
261097,16.10.2018,503,1,540582,nonfiction,129
261097,16.10.2018,628,1,540582,genre fiction,399
261097,16.10.2018,694,1,540582,genre fiction,64
270104,16.10.2018,583,1,213598,genre fiction,259
326682,16.10.2018,946,1,704489,genre fiction,584
335510,16.10.2018,597,1,372704,genre fiction,64
335510,16.10.2018,658,1,372704,genre fiction,64
462314,16.10.2018,933,2,739463,nonfiction,64
523453,16.10.2018,641,1,517025,genre fiction,64
676423,16.10.2018,637,1,704338,genre fiction,623
676423,16.10.2018,755,1,704338,genre fiction,64
750957,16.10.2018,610,1,554275,genre fiction,64
750957,16.10.2018,664,1,554275,genre fiction,194
750957,16.10.2018,666,1,554275,nonfiction,649
876496,16.10.2018,55,1,708171,genre fiction,259
876803,16.10.2018,413,1,292881,genre fiction,194
876803,16.10.2018,776,1,292881,genre fiction,194
880926,16.10.2018,641,1,404339,genre fiction,64
958612,16.10.2018,581,1,89474,genre fiction,64
999278,16.10.2018,677,1,165035,nonfiction,349
999278,16.10.2018,682,1,165035,genre fiction,558
999278,16.10.2018,970,1,165035,genre fiction,356
1011853,16.10.2018,580,1,554314,genre fiction,259
1011853,16.10.2018,720,1,554314,genre fiction,259
75344,17.10.2018,581,1,251417,genre fiction,64
147098,17.10.2018,238,1,525991,genre fiction,692
182996,17.10.2018,587,1,732444,genre fiction,324
184309,17.10.2018,487,1,73778,fiction,64
391138,17.10.2018,723,1,296517,genre fiction,194
408720,17.10.2018,362,1,582092,nonfiction,709
408720,17.10.2018,578,2,582092,genre fiction,714
408720,17.10.2018,635,1,582092,genre fiction,259
408720,17.10.2018,660,1,582092,genre fiction,64
476414,17.10.2018,720,2,119515,genre fiction,259
476414,17.10.2018,760,2,119515,genre fiction,389
508867,17.10.2018,564,1,306155,nonfiction,488
508867,17.10.2018,593,1,306155,genre fiction,519
508867,17.10.2018,681,1,306155,genre fiction,194
539803,17.10.2018,736,2,541553,genre fiction,779
594170,17.10.2018,831,1,420587,fiction,340
755678,17.10.2018,763,1,540431,children,389
936789,17.10.2018,725,1,203056,genre fiction,129
936789,17.10.2018,755,1,203056,genre fiction,64
936965,17.10.2018,649,1,295269,genre fiction,64
1005256,17.10.2018,403,1,168579,genre fiction,779
51948,18.10.2018,642,1,416044,genre fiction,64
175117,18.10.2018,626,1,576018,children,451
175117,18.10.2018,641,2,576018,genre fiction,64
175117,18.10.2018,744,1,576018,genre fiction,772
244712,18.10.2018,590,1,198114,genre fiction,341
244712,18.10.2018,763,1,198114,children,389
395787,18.10.2018,600,1,211691,nonfiction,423
653779,18.10.2018,360,1,593872,nonfiction,194
653779,18.10.2018,590,1,593872,genre fiction,341
653779,18.10.2018,661,1,593872,genre fiction,129
653779,18.10.2018,767,1,593872,nonfiction,454
667074,18.10.2018,777,1,708842,genre fiction,649
834560,18.10.2018,424,1,543550,genre fiction,584
834560,18.10.2018,653,1,543550,genre fiction,64
838392,18.10.2018,359,1,322339,nonfiction,692
838392,18.10.2018,605,1,322339,genre fiction,194
895655,18.10.2018,583,1,591378,genre fiction,259
895655,18.10.2018,691,1,591378,genre fiction,194
987064,18.10.2018,599,1,401491,genre fiction,389
1006455,18.10.2018,770,3,463013,genre fiction,64
1017380,18.10.2018,632,1,558791,genre fiction,714
1017380,18.10.2018,753,1,558791,genre fiction,194
1068486,18.10.2018,592,2,192671,genre fiction,451
1068486,18.10.2018,679,1,192671,genre fiction,64
1068486,18.10.2018,691,1,192671,genre fiction,194
189956,19.10.2018,402,1,544383,genre fiction,324
358639,19.10.2018,581,1,94539,genre fiction,64
498840,19.10.2018,695,1,383217,genre fiction,727
498840,19.10.2018,710,1,383217,children,480
498840,19.10.2018,848,1,383217,genre fiction,798
547095,19.10.2018,602,1,605881,genre fiction,324
547095,19.10.2018,661,1,605881,genre fiction,129
553537,19.10.2018,583,1,320797,genre fiction,259
553537,19.10.2018,747,1,320797,genre fiction,194
553537,19.10.2018,776,2,320797,genre fiction,194
565527,19.10.2018,777,1,718604,genre fiction,649
565527,19.10.2018,806,1,718604,fiction,779
651017,19.10.2018,655,1,421974,nonfiction,64
651017,19.10.2018,739,1,421974,genre fiction,602
940912,19.10.2018,587,1,135100,genre fiction,324
1006172,19.10.2018,479,2,435109,genre fiction,64
1006172,19.10.2018,615,1,435109,nonfiction,64
1006172,19.10.2018,753,1,435109,genre fiction,194
1048893,19.10.2018,664,1,73410,genre fiction,194
1048893,19.10.2018,715,1,73410,genre fiction,259
1068708,19.10.2018,676,1,23069,genre fiction,194
1103914,19.10.2018,761,1,5661,genre fiction,431
17013,20.10.2018,586,1,717996,genre fiction,649
17013,20.10.2018,642,1,717996,genre fiction,64
17013,20.10.2018,678,2,717996,genre fiction,714
35552,20.10.2018,719,1,533786,children,399
35552,20.10.2018,741,1,533786,genre fiction,259
35552,20.10.2018,770,1,533786,genre fiction,64
218209,20.10.2018,528,1,339282,genre fiction,883
241425,20.10.2018,610,1,438258,genre fiction,64
304665,20.10.2018,713,1,406696,genre fiction,194
358850,20.10.2018,365,2,466611,genre fiction,259
358850,20.10.2018,647,1,466611,genre fiction,519
430177,20.10.2018,666,2,488149,nonfiction,649
430991,20.10.2018,597,1,574331,genre fiction,64
430991,20.10.2018,602,1,574331,genre fiction,324
430991,20.10.2018,772,1,574331,nonfiction,584
433328,20.10.2018,616,2,370553,nonfiction,129
433328,20.10.2018,641,1,370553,genre fiction,64
527917,20.10.2018,637,1,479006,genre fiction,623
894711,20.10.2018,635,1,230547,genre fiction,259
894711,20.10.2018,635,1,230547,genre fiction,259
894711,20.10.2018,745,1,230547,genre fiction,129
1250480,20.10.2018,378,1,529635,genre fiction,1168
19676,21.10.2018,684,1,96942,nonfiction,194
142086,21.10.2018,107,1,643847,genre fiction,129
142086,21.10.2018,661,1,643847,genre fiction,129
142086,21.10.2018,673,1,643847,genre fiction,64
142086,21.10.2018,736,1,643847,genre fiction,779
142086,21.10.2018,757,1,643847,nonfiction,259
284716,21.10.2018,517,1,739897,genre fiction,259
284716,21.10.2018,578,2,739897,genre fiction,714
284716,21.10.2018,617,2,739897,genre fiction,246
284716,21.10.2018,636,1,739897,genre fiction,64
284716,21.10.2018,941,1,739897,genre fiction,356
376418,21.10.2018,675,1,247693,genre fiction,499
607169,21.10.2018,77,1,137656,genre fiction,324
634484,21.10.2018,583,1,432078,genre fiction,259
634484,21.10.2018,675,1,432078,genre fiction,499
634484,21.10.2018,683,1,432078,genre fiction,64
924168,21.10.2018,358,1,609655,genre fiction,259
924168,21.10.2018,707,1,609655,genre fiction,925
1036626,21.10.2018,870,1,493869,genre fiction,389
1050032,21.10.2018,721,1,651816,fiction,519
1284184,21.10.2018,702,1,352071,genre fiction,389
272714,22.10.2018,384,1,416255,genre fiction,64
272714,22.10.2018,796,1,416255,fiction,64
408988,22.10.2018,603,1,621142,genre fiction,259
855916,22.10.2018,760,1,168154,genre fiction,389
1093250,22.10.2018,683,1,398591,genre fiction,64
1093250,22.10.2018,715,1,398591,genre fiction,259
1093250,22.10.2018,719,1,398591,children,399
1127359,22.10.2018,558,1,162561,genre fiction,64
1127359,22.10.2018,626,1,162561,children,451
1198926,22.10.2018,679,1,446046,genre fiction,64
1198926,22.10.2018,766,1,446046,genre fiction,64
